"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","dtrs","0","DTR energy over time","1","0","DTR energy over time — week by week, each week listed once","0"
"0","dashboard","0","Dashboard — overview numbers","1","0","Saved example — consumerType 30-day trends with trailing live count","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — invalid month is rejected","0"
"0","dtrs","0","DTR profile","1","0","Sample profile — network path ends at this transformer, each level once","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › DTR search › DTR search — a page past the last page shows no records","0"
"0","other","0","indoore_backend_testing","1","0","core › __tests__ › defect-heuristic-triage › buildMarkdown includes triage section","0"
"0","dashboard","0","Dashboard — revenue subsidy (power factor)","1","0","Saved example — POST save zero period echo","0"
"0","master-data","0","Master data — column names in the response","1","0","Feeder list — column names in the response stay the same","0"
"0","modules-permissions","0","Module Permission — Advanced","1","0","PATCH /permissions/modules/:id — isEnabled false then true","0"
"0","users-admin","0","User Admin — Negative","1","0","GET /users/:id/devices — unknown user returns 404","0"
"0","reports","0","Billing MD snapshot report","1","0","Billing MD snapshot — includeTotal still shows the same columns","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — extra unused options are ignored","0"
"0","technical-analysis","0","Technical report","0","1","Technical report — household filter shows household meters","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry API","0","1","IND-REV-ABE-ENTRY-004 — Fetch Aberration Entry without optional filters","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by consumer category, month by month, all meters","0"
"0","reports","0","Current without voltage report","1","0","Current without voltage — page 0 is rejected (page must start at 1)","0"
"0","mis-dashboard","0","Voltage problems","1","0","Voltage problems — by meter type, day by day, all meters","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by urgency, month by month, all meters","0"
"0","modules-permissions","0","Module Permission — Negative","1","0","POST /permissions/modules/:id/permissions — unknown module returns 404","0"
"0","commericial-analysis","0","Day and Night consumption report","1","0","Day and Night — first and last page have no duplicate meters › Day and Night — Night Zero Consumption: first and last page have no duplicate meters","0"
"0","notifications","0","NOTIFICATIONS — DB Coverage","0","1","IND-NOT-DB-001 — inbox stats + list total + spot vs user_notifications","0"
"0","consumers","0","Live voltage and current","1","0","Live voltage and current — shown for the consumer","0"
"0","commericial-analysis","0","Consumption Compare report","1","0","Abnormal Low — household: billing data is not ready yet","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by consumer category, day by day, all meters","0"
"0","dtr-load","0","Transformer size list","1","0","Transformer sizes — leaving out the end date is rejected","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — by consumer category, day by day, all meters","0"
"0","master-data","0","Master data — meter communication","1","0","Meter communication — a smaller page size shows fewer records","0"
"0","consumers","0","Energy flow chart","1","0","Energy flow chart — sample: usage matches meter totals","0"
"0","dashboard","0","Dashboard — DTR power on/off","1","0","DTR power on/off chart — monthly view loads","0"
"0","utils-lookup","0","UTILS-LOOKUP — Catalog DB cross-validation","0","1","IND-UL-DB-005 — Events COUNT + sample rows match DB","0"
"0","consumers","0","Live load","1","0","Live load — sample: single-phase load","0"
"0","meter-replacement","0","Bulk Validate Meter Replacement API","0","1","Validate POST /indore/meter-replacement/bulk/validate — inactive old meter rejected","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — missing start date uses the end date","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Consumer search › Consumer search — a page past the last page shows no records","0"
"0","feeder","0","Feeder — saved field lists","1","0","Feeder profile — the field list still matches what we saved","0"
"0","reports","0","Event restoration report","1","0","Event restoration — 1–30 Oct 2025 fixture","0"
"0","dashboard","0","Dashboard — DTR voltage unbalance list","1","0","DTR voltage unbalance list — balanced DTRs","0"
"0","reports","0","DTR event report","1","0","DTR event — page 2 continues serial numbers without duplicates","0"
"0","master-data","0","Master data — DTR list","1","0","DTR list — first page shows columns, records, and page numbers","0"
"0","billing","0","Monthly billing list","1","0","Monthly billing — a meter number that does not exist shows an empty list","0"
"0","consumers","0","Nearby accounts","1","0","Nearby accounts — list size cannot be more than 20","0"
"0","consumption","0","Consumption API — Edge","1","0","Pattern comparison — a page far past the end of the list is empty","0"
"0","mis-dashboard","0","What kinds of events happened","1","0","What kinds of events happened — a missing grouping is rejected","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › DTR search › DTR search — page 0 is rejected","0"
"0","energy-audits","0","loss-analysis-stats.harness.ts","1","0","Validate dtr loss analysis stats","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Organisation search › Organisation search — limit 0 is rejected","0"
"0","mis-dashboard","0","Daily talking chart","1","0","Daily talking chart — consumers is treated as consumer meters","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — day by day, DTR meters only","0"
"0","meter-replacement","1","Meter Replacement Consumer Detail API — Auth Negative","0","0","Invalid Bearer token returns 401","0"
"0","dashboard","0","Dashboard — DTR load unbalance","1","0","Saved example — all DTRs Severe","0"
"0","reports","0","Min-max voltage report","1","0","Min-max voltage — showing 1 per page returns at most 1 record","0"
"0","overall-dashboard","0","Home dashboard screens — cannot open without a valid login","1","0","Mapped vs unmapped meters — cannot open with an expired login token","0"
"0","auth","1","Auth Refresh API","0","0","Validate token refresh","0"
"0","technical-analysis","0","Technical report","0","1","Ip!=0 & In=0 report — first page shows columns and meters","0"
"0","feeder","0","Feeder screens — cannot open without a valid login","1","0","Feeder daily energy — cannot open with an expired login token","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — live view still opens","0"
"0","overall-dashboard","0","Home dashboard — cannot open without a valid login","1","0","Home dashboard — cannot open with a badly formed login token","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — extra unused options are ignored","0"
"0","mis-dashboard","0","Urgency today versus yesterday","1","0","Urgency today versus yesterday — DTR meters only","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 3 events — week by week, DTR meters only","0"
"0","consumers","0","Consumers — screen shape checks","1","0","Live voltage and current — screen shape is unchanged","0"
"0","commericial-analysis","0","Commercial Analysis — extra report checks","1","0","Maximum Demand — Sanction Load Violation: report opens and demand follows the rule","0"
"0","technical-analysis","0","Technical summary","1","0","Technical summary — month 13 is rejected","0"
"0","consumers","0","Live voltage and current","1","0","Live voltage and current — unknown meter is empty or not found","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry EENLTMT API","0","1","IND-REV-ABE-EEN-004 — Fetch EENLTMT Aberration Entry using only month","0"
